,Tweet,User,createdTime,label
240,"['cld', 'number', 'also', 'said', 'wt', 'u', 'peopl', 'die', 'first', 'pay', 'bill', 'cl', 'us', 'member', 'contact', 'current', 'depart', 'telangana', 'gov', 'respons', 'mom', ""'s"", 'health', 'die']",b'pushpa_pinky',2020-09-30 05:44:11,health
241,"['ghmc', ""'s"", 'effort', 'health', 'societi', 'well', 'appreci', 'madam', 'also', 'request', 'need', 'safeti', 'aspect', 'road', 'align', 'tulasi', 'vanam', 'kukatp', 'attent', 'toward', 'issu', 'avoid', 'futur', 'accid', 'entranc', '4000', 'resid', 'hope']",b'Jagreva',2020-09-30 05:18:23,health
242,"['road', 'silent', 'lake', 'valley', 'road', '51', 'near', 'ficu', 'park', 'need', 'urgent', 'attent', 'collaps', 'sever', 'point', 'resid', 'face', 'health', 'risk', 'bad', 'road']",b'Rakeshkotla12',2020-09-30 05:12:05,health
243,"['becom', 'daili', 'chore', 'everi', 'time', 'pcb', 'visit', 'eye', 'washer', 'suffer', 'daili', 'basi', 'impact', 'health', 'well']",b'kodupaka',2020-09-30 05:02:07,health
244,"['oh', 'central', 'health', 'scheme', 'oka', 'sari', 'chadivi', 'kcr', 'kit', 'program', 'ku', 'divert', 'ela', 'avutundi', 'chudandi', '.sir', 'matha', 'shishu', 'health', 'program', 'central', 'divert', 'kcr', 'kit', '6500']",b'RoyalChiru1',2020-09-30 04:46:55,health
245,"['sir', 'construct', 'bridg', 'secratariat', 'templ', 'import', 'increas', 'live', 'standard', 'common', 'peopl', 'import', 'lakh', 'peopl', 'live', 'surround', 'jawaharnagar', 'dump', 'yard', 'face', 'sever', 'health', 'problem', 'pollut', 'air', 'water', 'etc']",b'vaprasad3',2020-09-30 04:05:53,health
246,"['sir', 'attach', 'news', 'articl', '28-9-2019', 'complet', 'one', 'year', 'pl', 'may', 'inform', 'develop', 'progress', 'tune', 'alloc', 'fund', 'sake', 'gener', 'public']",b'Velide_Anand',2020-09-30 03:12:11,health
247,"['sir', 'attach', 'news', 'articl', '28-9-2019', 'complet', 'one', 'year', 'pl', 'may', 'inform', 'develop', 'progress', 'tune', 'alloc', 'fund', 'sake', 'gener', 'public']",b'Velide_Anand',2020-09-30 03:09:48,health
248,"['sir', 'attach', 'news', 'articl', '28-9-2019', 'complet', 'one', 'year', 'pl', 'may', 'inform', 'develop', 'progress', 'tune', 'alloc', 'fund', 'sake', 'gener', 'public']",b'Velide_Anand',2020-09-30 03:06:53,health
249,"['sir', 'attach', 'news', 'articl', '28-9-2019', 'complet', 'one', 'year', 'pl', 'may', 'inform', 'develop', 'progress', 'tune', 'alloc', 'fund', 'sake', 'gener', 'public']",b'Velide_Anand',2020-09-30 03:05:19,health
250,"['tourism', 'one', 'fertin', 'friend', 'lost', 'life', 'becoz', 'financi', 'crunch', 'wife', 'expir', 'year', 'back', 'bcoz', ""'ll"", 'health', 'thier', '2', 'children', 'becam', 'orphan', 'need', 'support', 'govern', 'help', 'poor', 'children', 'fertin']",b'RaviSodadasi',2020-09-30 01:02:46,health
251,"[""n't"", 'post', 'fake', 'number', 'pleas', 'post', 'genuin', 'health', 'bulletin']",b'santoshyellapra',2020-09-29 22:37:51,health
252,"['also', 'understood', '5crore', 'sanction', 'restor', 'fresh', 'water', 'lake', 'park', 'caus', 'seriou', 'health', 'issu', 'peopl', 'surround', 'lake', 'victim', 'danger', 'mosquito', 'bite', 'horribl', 'stench', 'time', 'go', 'nota', 'pl', 'respond', 'sir']",b'simeon_joseph',2020-09-29 22:04:08,health
253,"['shud', 'ask', 'chang', 'digit', 'media', 'ts', 'shud', 'amp', 'pr', 'like', 'ap', 'enough', 'swami', 'puja', 'time', 'serv', 'purpos', 'seen', 'par', 'digit', 'presenc', 'even', 'pandem', 'health', 'min', 'compar', '2', 'min', 'day-day', 'public', 'interact', 'busi']",b'AmruthChinthala',2020-09-29 21:02:34,health
254,"['hi', 'sir', 'stay', 'ameempur', 'area', 'shift', 'recently..sir', 'seem', 'industri', 'nearbi', 'place', 'releas', 'factori', 'chemic', 'gase', 'late', 'night', 'hour', 'realli', 'caus', 'lot', 'health', 'breath', 'issues..kindli', 'look', 'matter', 'sir..kid', 'get', 'effect', 'plz']",b'pdeepak18',2020-09-29 20:32:45,health
255,"['wish', 'speedi', 'recoveri', ""hon'bl"", 'vice', 'presid', 'india', 'sri', 'garu', 'pray', 'good', 'health', 'well-b']",b'Suresh58033824',2020-09-29 18:10:38,health
256,"['play', 'drama']",b'charymirror1',2020-09-29 18:00:41,health
257,"['thankyou', 'sir', 'public', 'health', 'utmost', 'import', 'right']",b'mahiitha24',2020-09-29 16:29:43,health
258,"['children', 'face', 'health', 'problem', 'due', 'onlin', 'class']",b'fouzsami',2020-09-29 12:41:01,health
259,"['exam', 'system', 'support', 'write', 'exam', 'risk', 'health', 'famili', 'futur']",b'devisetty2344',2020-09-29 10:50:05,health
260,"['exam', 'system', 'support', 'write', 'exam', 'risk', 'health', 'famili', 'futur', '...', 'student', 'life', 'health', 'matter', '...']",b'pranaypriyan1',2020-09-29 10:47:30,health
261,"['state', 'forest', 'revenu', 'environ', 'justic', 'minist', 'jadpi', 'chairman', 'rathod', 'janardhan', 'district', 'collector', 'sikta', 'patnaik', 'legisl', 'offici', 'peopl', 'inaugur', 'commun', 'center', 'narnaur', 'mandal']",b'gatla4747',2020-09-29 09:36:03,health
262,"['happi', 'birthday', 'jr.', 'harish', 'good', 'health', 'amp', 'happi', 'alway']",b'SandeepDasamTRS',2020-09-29 09:25:55,health
263,"['u', 'r', 'ask', 'patient', 'famili', 'search', 'recov', 'person', 'donat', 'blood', 'logic', ""n't"", 'u', 'provid', 'list', 'recov', 'person']",b'sukantanath',2020-09-29 08:48:46,health
264,"['sewer', 'water', 'flow', 'continu', '4', 'day', 'rd', '86', 'frnt', 'plot', '534', '461.', 'film', 'nagar', 'rd', 'damag', 'also', 'caus', 'health', 'issues.th', 'problem', 'recur', 'find', 'perman', 'solut', 'plshelp']",b'ikrammohiuddin2',2020-09-29 08:05:24,health
265,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work.collector', 'nalgonda', 'enquiri', 'report', 'go', 'ms.80']",b'AnjaiahAavula',2020-09-29 07:35:59,health
266,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work.collector', 'nalgonda', 'enquiri', 'report', 'go', 'ms.80']",b'AnjaiahAavula',2020-09-29 07:35:45,health
267,"['hey', 'keshav', 'pray', 'good', 'health', 'help', 'set', 'fundrais', 'campaign', 'free', 'dm', 'us', 'contact', 'detail', 'team', 'touch', 'assist']",b'GoCrowdera',2020-09-29 07:34:32,health
268,"['request', 'sir', 'pleas', 'bestow', 'personnel', 'kind', 'attent', 'help', 'start', 'new', 'live', 'pleas', 'consid', 'age', 'health', 'financi', 'statu', 'famili', 'charact', 'importantli', 'releas', 'g.', 'accordingli', 'pray', 'sir', 'due', 'respect']",b'kasiper99',2020-09-29 06:15:08,health
269,"['pleas', 'provid', 'us', 'fact', 'get', 'enquir', 'thank']",b'Collector_RSL',2020-09-29 05:24:45,health
270,"['plastic', 'burn', 'happen', 'everi', 'day', 'deterior', 'health', 'everi', 'day', 'pleas', 'help', 'us', 'breath', 'clean', 'air', 'btw', ""n't"", 'seen', 'action', 'atr', 'yet', 'wait', 'thank']",b'harsha_aechuri',2020-09-29 04:42:32,health
271,"['tr', 'farmer', 'ts', 'ok', 'new', 'law', 'center', 'leader', 'educ', 'farmer', 'new', 'revenu', 'act', 'ts', 'new', 'law', 'union', 'govern', 'instead', 'wast', 'time', 'risk', 'health', 'farmer', 'ralli']",b'MohanT20367203',2020-09-29 04:36:03,health
272,"['clean', 'water', 'mean', 'good', 'health', 'limit', 'suppli', '100lpcd', 'mean', 'respons', 'consumpt', 'encourag', 'one', 'project', 'cover', 'sdg', '6', '3', '12.', 'state', 'front', 'runner', 'achiev', 'sdg']",b'AuthorManiraj',2020-09-29 04:15:49,health
273,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work']",b'AnjaiahAavula',2020-09-29 03:22:58,health
274,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work']",b'AnjaiahAavula',2020-09-29 03:22:58,health
275,"['correct', 'sir']",b'Mary51736307',2020-09-28 19:47:08,health
276,"['write', 'outsid', 'costli', 'medicin', 'afford', 'poor', 'peopl', 'pleas', 'look', 'issu', 'sort', 'needi', 'peopl', 'inspect', 'regularli', 'especi', 'pharmaci', 'section', 'costli', 'medicin', 'steal', 'spli', 'corona']",b'Mary51736307',2020-09-28 19:40:12,health
277,"['get', 'award', 'good', 'motiv', 'govt', 'tri', 'develop', 'hospital.but', 'intern', 'staff', 'tri', 'spoil', 'govt', 'fund', 'misus', 'develop', 'fund', 'divert', 'fund', 'medicin', 'privat', 'hospit', 'clinic', 'local', 'doctor']",b'Mary51736307',2020-09-28 19:35:21,health
278,"['better', 'place', 'citi', 'premis', 'breath', 'fresh', 'air', 'develop', 'improv', 'economi', 'develop', 'improv', 'health', 'environ', 'sustain']",b'BharatAham',2020-09-28 17:46:49,health
279,"['great', 'sir', 'also', 'request', 'speed', 'cc', 'road', 'work', 'fci', 'coloni', 'miyapur', 'st.', 'rita', 'highschool', 'via', 'lake', 'focu', 'clear', 'gedeladoddi', 'petit', 'alreadi', 'file', 'detail', 'disturb', 'health', 'menac', 'look', 'posit', 'respons']",b'KokaRaghu',2020-09-28 16:55:10,health
280,"['manifesto', 'remov', 'parti', 'websit', 'afraid', 'peopl', 'download', 'alreadi', '...', 'tweet', 'mani', 'time', 'manifesto', 'page', 'regard', 'public', 'health', 'sector', 'ask', 'confirm', 'accomplish', 'promis', '...', 'accur', 'respons']",b'praveesh123',2020-09-28 15:35:49,health
281,"['got', 'schedul', 'colleg', 'go', 'conduct', 'offlin', 'end', 'semest', 'exam', '05-10-2020', '.i', ""'ll"", 'attend', 'exam', 'guarante', 'respons', 'famili', ""'s"", 'health', 'mine', '...', '...']",b'Manidee64326130',2020-09-28 13:31:46,health
282,"['amp', 'come', 'protect', 'everyth', ""'s"", 'within', 'power', ""'s"", 'question', 'student', 'health', 'amp', 'live', 'pay', 'deaf', 'ear', 'keep', 'half', 'focu', 'student', 'issu', 'secur']",b'BaswarajuBhara1',2020-09-28 13:30:40,health
283,"['got', 'schedul', 'colleg', 'go', 'conduct', 'offlin', 'end', 'semest', 'exam', '05-10-2020', '.i', ""'ll"", 'attend', 'exam', 'guarante', 'respons', 'famili', ""'s"", 'health', 'mine']",b'SujithRaaj',2020-09-28 13:17:23,health
284,"['import', 'query.delay', 'led', 'put', 'health', 'peopl', 'threat.3/3', 'regard', 'public', 'grievanc', 'associ', 'regd', 'cont', '9160', '140', '174']",b'GrievancePublic',2020-09-28 11:26:37,health
285,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'worrk']",b'AnjaiahAavula',2020-09-28 10:38:54,health
286,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work']",b'AnjaiahAavula',2020-09-28 10:38:08,health
287,"['dustbin', 'stno19', 'himayatnagar', 'becom', '4', '1', 'past', 'year', 'pose', 'seriou', 'health', 'hygien', 'issu', 'famili', '10', 'other', 'around.request', 'someon', 'author', 'step', 'remedi', 'issu']",b'NiveshNivesh1',2020-09-28 10:28:30,health
288,"['speed', 'sir', 'wipe', 'liabil', 'countri', 'without', 'penni', 'treasuri', 'uniqu', '10', 'point', 'idealog', 'begin', 'health', 'first', 'send', 'sever', 'mail', '10', 'minut', ""n't"", 'trust', 'demand', 'anyth', 'make', 'begin', 'right', '8879970847']",b'TotlaNaresh',2020-09-28 10:20:34,health
289,"['crazi', ""'s"", 'peak', ""n't"", 'realli', 'understand', 'peopl', ""'s"", 'live', 'health', 'kept', 'stake', 'exampl', 'govern', 'set', 'parti', 'function', 'wed', 'everyth', 'els', 'may', 'follow', 'suit']",b'LSF_Hyd',2020-09-28 08:21:12,health
290,"['sweag', 'water', 'flow', 'busi', 'road', 'masjid', 'banda', 'near', 'sumadura', 'hdfc', 'also', 'templ', 'near', 'risk', 'health', 'issu', 'urgent']",b'rajmahendrar',2020-09-28 02:12:55,health
291,"['mani', 'happi', 'return', 'day', 'belov', 'famili', 'member', 'amp', 'karimnagar', 'mayor', 'anna', 'celebr', 'birthday', 'today', 'wish', 'good', 'health', 'peac', 'happi', 'long', 'life', 'public', 'servic']",b'Rakeshdattatre3',2020-09-28 00:15:04,health
292,"['mani', 'happi', 'return', 'day', 'venu', 'bhai', 'may', 'bless', 'success', 'happi', 'prosper', 'health', 'amp', 'lot', 'love']",b'AnishTRS',2020-09-27 23:39:09,health
293,"['public', 'health', 'drainag', 'nala', 'lake', 'occupi', 'drainag', 'water', 'releas', 'hussain', 'sagar', 'saroor', 'nagar', 'cheruvu', 'spoil', 'water', 'bodi', 'want', 'govern', 'fake', 'act', 'care', 'health', 'process']",b'SatyaNatla',2020-09-27 22:08:29,health
294,"['got', 'point..', 'current', 'ruler', 'one', 'whine', 'cabl', 'bridg', 'public', 'health', 'amp', 'educ', 'road', 'wait', 'kid', 'amp', 'citi', 'resid', 'get', 'wash', 'away', 'nala', 'drain', 'know', 'promis', '2016', 'ghmc', 'manifesto']",b'praveesh123',2020-09-27 22:07:02,health
295,"['alreadi', '2', 'posit', 'covid-19', 'world', 'wide', 'case', 'increas', 'distanc', 'face', 'mask.it', 'like', 'covid-19', 'free', '100', '%', '.whi', 'health', 'offici', 'bother', 'citizen']",b'SA214H',2020-09-27 21:52:03,health
296,"['troubl', 'student', 'mental', 'physic', 'health', 'give', 'offici', 'notic', 'exam', 'handl', '2', 'sem', ""'s"", 'human', 'robot']",b'Cupcake59953897',2020-09-27 17:51:48,health
297,"['unfortun', 'close', 'proper', 'info', 'rajcha1600601533', 'amp', 'rj057/e/2020/00003', 'due', 'health', 'condit', 'ca', ""n't"", 'go', 'pleas', 'help', 'request']",b'JuvvadiRamadevi',2020-09-27 16:17:00,health
298,"['pleas', 'cancel', 'exam', 'otherwis', 'give', 'health', 'assur', 'student', 'famil']",b'Varma88482913',2020-09-27 12:49:51,health
299,"['govt', 'encourag', 'public', 'gather', 'mass', 'health', 'pandem', 'situat', 'instead', 'insist', 'peopl', 'come', 'outsid', 'unless', 'need']",b's_bhuma',2020-09-27 09:39:32,health
300,"['high', 'budget', 'afford', 'engag', 'servic', 'least', 'temporarili', 'may', 'check', 'anim', 'brought', 'infect', 'larger', 'interest', 'public', 'health']",b'Bamahdi',2020-09-27 08:30:30,health
301,"[""ma'am"", 'friend', 'mr.suresh', 'admit', 'sincer', 'thank', 'generos', 'toward', 'aunti', 'fell', 'sick', 'sep', 'covid', 'amp', 'relat', 'health', 'hazard', ""'s"", 'great', 'servic', 'lone', 'octogenarian', 'jai', 'hind']",b'rsrajput999',2020-09-27 08:03:51,health
302,"['school', 'telangana', 'state', 'make', 'mandatori', 'join', 'ncc', 'good', 'health', 'nation']",b'moinaltaf47',2020-09-27 07:05:28,health
303,"['sir', 'iam', 'aavula', 'anjaiah.consum', 'pesticid', 'caus', 'statewood', 'telangana', 'attempt', 'sucid', '11-11-2012.sunday', 'health', 'cooper', 'work']",b'AnjaiahAavula',2020-09-27 05:02:01,health
304,"['want', 'effect', 'implement', 'health', 'law', 'make', 'violat', 'criminalis', 'strong', 'action', 'time', 'bound', 'manner', 'like', '3', 'month', 'otherwis', 'utter', 'failur', 'leader', 'societi', 'nation.turn', 'blond', 'eye', 'bad']",b'crazyguy00111',2020-09-27 04:50:25,health
305,"['pl', 'put', 'stat', 'like', 'imag', 'may', 'god', 'grant', 'good', 'health', 'covid', 'patient']",b'pgrs77',2020-09-27 03:25:18,health
306,"['sriniva', 'garu', 'join', 'work', 'recov', 'corona', 'congratul', 'wish', 'good', 'health', 'also', 'discuss', 'pend', 'issu', 'netaji', 'nagar', 'mahesh', 'nagar', 'chirag', 'ali', 'lane', 'etc', '...', 'promis', 'address', 'issu', 'posit', 'next', 'week']",b'MamtaManga',2020-09-26 18:49:58,health
307,"['sriniva', 'garu', 'join', 'work', 'recov', 'corona', 'congratul', 'wish', 'good', 'health', 'also', 'discuss', 'pend', 'issu', 'netaji', 'nagar', 'mahesh', 'nagar', 'chirag', 'ali', 'lane', 'etc', '...', 'promis', 'address', 'issu', 'posit', 'next', 'week']",b'MamtaManga',2020-09-26 18:46:53,health
308,"['also', 'govt', 'need2', 'convert', 'old', 'soot', 'emit', 'rtc', 'citi', 'servic', 'buse', 'new', 'bs6', 'standard', 'new', 'engin', 'retrofit', 'electr', 'buse', 'thru', 'particip', 'iit', 'iiit', 'engg', 'student', 'citi', 'buse', 'heavili', 'pollut', 'caus', 'public', 'health', 'risk', 'road']",b'HydWatch',2020-09-26 18:37:20,health
309,"['sir', 'plzz', 'give', 'anoth', 'day', 'polycet', 'applic', 'due', 'health', 'factor', 'fall', 'back', 'plzz', 'give', 'chanc', 'polycet']",b'Anirudh31127606',2020-09-26 18:09:22,health
310,"['hyderabad', 'govern', 'promot', 'student', 'base', 'intern', 'mark', 'sir', 'univers', 'tri', 'conduct', 'previou', 'semest', 'anoth', 'semester..', 'pleas', 'dont', 'play', 'student', 'mental', 'health']",b'kalyankn123',2020-09-26 18:03:58,health
0,"['pleas', 'extend', 'possibl', 'help', 'includ', 'financi', 'help', 'save', 'life', 'ail', 'brother', 'mr.', 'kaushik', 'majumdar', '51', 'yr', 'old', 'resid', 'hyderabad', 'suffer', 'kidney', 'failur', 'dialysi', 'brother', ""'s"", 'cell', '9502008874']",b'SaikatRanchi',2020-10-05 09:58:53,health
1,"['surpris', 'visit', 'hospit', 'gachiwoli', 'shock', 'see', 'overcrow', 'lift', 'sanit', 'machin', 'stand', 'anywher', 'forget', 'social', 'distanc', 'poor', 'manag', 'covid', 'govt', 'must', 'keep', 'check', 'mismanag']",b'rahulsomanii',2020-10-05 09:34:47,health
2,"['mortif', '6th', 'day', 'strike', 'frontlin', 'worker', 'csn', 'plead', 'salari', 'last', '6', 'month']",b'bharathburre',2020-10-05 08:00:17,health
3,"['good', 'morn', 'sir', 'well', 'centr', 'retaird', 'employe', 'kukatp', 'suppli', 'medicin', 'ret', 'employe', 'sir', 'incharg', 'say', 'health', 'depart', 'send', 'medicin', 'hospit', 'suppli', 'want', 'ask', 'concern', 'depart']",b'380368f0ef684d4',2020-10-05 08:00:07,health
4,"['pleas', 'take', 'action', 'arrang', 'dr', ""'s"", 'barka', 'govern', 'hospit', 'sir']",b'HafizJameelMj1',2020-10-05 07:53:51,health
5,"['gener', 'doctor', 'barka', 'govern', 'hospit', 'sir', 'whole', 'hospit', 'one', 'dentist', 'pleas', 'sir', 'take', 'immedi', 'action', 'patient', 'wait', 'till', '4', 'hour']",b'HafizJameelMj1',2020-10-05 07:50:01,health
6,"['came', 'govt', 'hospit', 'gynac', 'nurs', 'said', 'op', 'time', '9', '1pm', 'time', 'restrict', 'govt', 'hospit', 'request', 'author', 'cross', 'check', 'updat']",b'say2nizamuddin1',2020-10-05 07:33:30,health
7,"['mygrandmoth', 'suffer', 'liver', 'infect', 'need', 'liver', 'transplant', 'cost', '30', 'lakh', 'father-in-law', 'work', 'priest', 'templ', 'cant', 'afford', 'much', 'earn', '8k', 'per', 'month', 'dont', 'needmoney', 'pleas', 'provid', 'treatment', 'pleas', 'respond']",b'Sachinkrish2',2020-10-05 07:21:12,health
8,"['pleas', 'extend', 'possibl', 'help', 'includ', 'financi', 'help', 'save', 'life', 'ail', 'brother', 'mr.', 'kaushik', 'majumdar', '51', 'yr', 'old', 'resid', 'hyderabad', 'suffer', 'kidney', 'failur', 'dialysi', 'brother', ""'s"", 'cell', '9502008874']",b'SaikatRanchi',2020-10-05 07:00:18,health
9,"['union', 'minist', 'health', 'famili', 'welfar', 'dr.', 'harsh', 'vardhan', 'corona', 'v', '...', 'via']",b'ddyadagirinews',2020-10-05 06:35:56,health
10,"['gener', 'doctor', 'barka', 'govern', 'hospit', 'sir', 'whole', 'hospit', 'one', 'dentist', 'pleas', 'sir', 'take', 'immedi', 'action', 'patient', 'wait', 'sinc', '3', 'hour']",b'HafizJameelMj1',2020-10-05 05:36:34,health
11,"['gener', 'doctor', 'barka', 'govern', 'hospit', 'sir', 'whole', 'hospit', 'one', 'dentist', 'pleas', 'sir', 'take', 'immedi', 'action']",b'HafizJameelMj1',2020-10-05 05:31:27,health
12,"['warang', 'news', 'deworm', 'tablet', 'given', 'children', 'today', 'children']",b'HiWarangal',2020-10-05 05:08:19,health
13,"['req', 'help', 'amp', 'action', 'amp', '...', 'facebook']",b'syedtaraqquadri',2020-10-05 00:56:35,health
14,"['initi', 'sero', 'survey', 'prefer', 'close', 'eye', 'act', 'like', 'none', 'happen']",b'mahiitha24',2020-10-04 22:26:40,health
15,"['rude', 'behaviour', 'golconda', 'area', 'hospit', 'staff', 'treat', 'patient', 'like', 'anim', 'respons', 'human', 'take', 'note', 'one', 'concern', 'men', 'allow', 'labour', 'room', 'govt', 'matern', 'hosp', 'petlaburj']",b'farooq_ata',2020-10-04 18:50:47,health
16,"['hyderabad', 'secunderabad', 'mega', 'citi', 'hmda', 'need', 'detail', 'ward', 'wise', 'daili', '...', 'precaust', 'ppl', 'cc', 'plz', 'issu', 'ward', 'wise', 'detail', 'bed', 'test', 'centr', 'etc', 'public', 'health', 'safeti', 'daili']",b'HydWatch',2020-10-04 17:55:36,health
17,"['muneer', 'banu', 'battl', 'ill', 'malign', 'melanoma', 'doctor', 'hospit', 'recommend', 'urgent', 'surgeri', 'save', 'life', 'women', 'one', 'behind', 'except', 'unemploy', 'husband', 'earn', 'pleas', 'help']",b'shafirtiactivst',2020-10-04 17:44:21,health
18,"['pleas', 'extend', 'possibl', 'help', 'includ', 'financi', 'help', 'save', 'life', 'ail', 'brother', 'mr.', 'kaushik', 'majumdar', '51', 'yr', 'old', 'resid', 'hyderabad', 'suffer', 'kidney', 'failur', 'dialysi', 'brother', ""'s"", 'cell', '9502008874']",b'SaikatRanchi',2020-10-04 09:58:49,health
19,"['sir', 'pleas', 'includ', 'hospit', 'bed', 'occup', 'detail', 'earlier']",b'NikhilSomasani',2020-10-04 06:53:17,health
20,"['pleas', 'extend', 'possibl', 'help', 'includ', 'financi', 'help', 'save', 'life', 'ail', 'brother', 'mr.', 'kaushik', 'majumdar', '51', 'yr', 'old', 'resid', 'hyderabad', 'suffer', 'kidney', 'failur', 'dialysi', 'brother', ""'s"", 'cell', '9502008874']",b'SaikatRanchi',2020-10-04 06:51:10,health
21,"['respect', 'sir', 'sir', 'came', 'test', 'famili', '``', 'urban', 'primari', 'health', 'centr', 'kukatp', ""''"", 'staff', 'made', 'us', 'wait', 'remain', 'public', 'less', '4', 'hour', 'sir', 'kind', 'request', 'solv', 'issu', 'cu', ""'s"", 'happen', 'regard']",b'VishwanathVams1',2020-10-04 05:38:03,health
22,"['fight', 'covid', 'either', 'handov', 'cm', 'kcr', 'health', 'minist', 'ktr', 'public', 'peak', 'de-facto', 'cm']",b'DharnaChowk',2020-10-03 16:55:44,health
23,"[""'s"", 'correct', 'sai', 'without', 'proper', 'aquariu', 'amp', 'careless', 'hospit', 'admin', 'take', 'treatment', 'gandhi', 'hospit', 'get', 'fear', 'bring', 'bad', 'name', 'gandhi', 'name', 'gandhi', 'hospit', 'mostli', 'differ', 'death', 'occuring.middl', 'class', 'person', 'spend', '5lak', 'corona', 'treament']",b'vinayreddy_sadu',2020-10-03 15:32:53,health
24,"['oxygen', 'plant', 'commiss', 'govt', 'hospit', 'karimnagar']",b'MDayashankar',2020-10-03 12:21:18,health
25,"['peopl', 'donat', 'ambul', ""n't"", 'show', 'largess', 'show', 'inabl', 'manag', 'public', 'health', 'inspit', 'statu', '``', 'surplu', ""''"", 'state', '2014', 'format', 'misgovern', 'misplac', 'prioriti', 'bring', 'situat', 'beg', 'ambul', 'shame']",b'anilbatchu',2020-10-03 09:42:24,health
26,"['attend', 'inaugur', 'newli', 'establish', 'district', 'hospit', ""hon'bl"", 'minist', 'sri', 'garu', 'along', 'garu', 'garu', 'zp', 'chairperson', 'garu', 'public', 'repres', 'amp', 'offici', 'concern']",b'Collector_KNR',2020-10-03 09:36:01,health
27,"['deep', 'sleep']",b'Surajsannidhi7',2020-10-03 07:29:45,health
28,"['pleas', 'extend', 'possibl', 'help', 'includ', 'financi', 'help', 'save', 'life', 'ail', 'brother', 'mr.', 'kaushik', 'majumdar', '51', 'yr', 'old', 'resid', 'hyderabad', 'suffer', 'kidney', 'failur', 'dialysi', 'brother', ""'s"", 'cell', '9502008874']",b'SaikatRanchi',2020-10-03 07:19:26,health
29,"['none', 'complaint', 'made', 'address', 'far', 'what', 'statu', 'grv', '1045', 'n', '1092', 'even', 'sourc', 'check', 'statu', 'n', 'whatsapp', 'team', 'unrespons']",b'VijayGopal_',2020-10-03 06:54:00,health
30,"['one', 'side', 'ask', 'side', 'ask', 'compani', 'stop', 'work', 'home', 'find', 'new', 'way', 'revenue/tax', 'gener', 'cost', 'risk', 'live']",b'theothermanhere',2020-10-03 05:52:04,health
31,"['provid', 'impetu', 'develop', 'health', 'infrastructur', 'alway', 'top', 'prioriti', 'govt', 'new', 'stem', 'cell', 'wing', 'launch', 'garu', 'nim', 'hospit', 'enabl', 'blood', 'cancer', 'patient', 'receiv', 'highest', 'standard', 'treatment']",b'DrRanjithReddy',2020-10-03 05:08:19,health
32,"['action', 'taken', 'far', 'amp', 'would', 'initi', 'enquiri', 'number', 'defici', 'found', 'even', 'fake', 'medic', 'report', 'hope', 'amp', 'look', 'stop', 'loot', 'poor', 'peopl', 'pandem']",b'infomubashir',2020-10-03 05:04:22,health
33,"['interior', 'place', 'asifabad', 'road', 'medic', 'facil', 'request', 'help', 'women', 'got', 'miscarriag']",b'MadireMadhu',2020-10-03 02:22:53,health
34,"['health', 'minist', 'eatala', 'rajend', 'inaugur', 'stem', 'cell', 'wing', 'nim', 'say', 'state', 'govt', 'effort', 'combat', 'covid', 'prove', 'right']",b'NKB_TRS',2020-10-02 22:13:58,health
35,"['health', 'minist', 'good', 'man', 'good', 'job']",b'MirzaRafatUlla1',2020-10-02 13:44:39,health
36,"['sir', 'esi', 'nacharam', 'hospit', 'doesnt', 'enough', 'medicin', 'covid-19', 'also', 'maintain', 'cleanli', 'ness', 'ward', 'staff', 'bed', 'ward', 'kindli', 'look', 'dont', 'even', 'iv', 'inject']",b'thallapallys',2020-10-02 12:18:50,health
37,"['small', 'villag', 'mulugu', 'district', 'father', 'suffer', 'brain', 'tumour', 'sinc', 'last', '14', 'year', 'plz', 'sir', 'fourth', 'time', 'surgeri', 'plz', 'help', 'sir', 'pandam', 'situat', 'aroghya', 'sree', 'run', 'hospit', 'plz', 'sir', 'help', 'sir', 'poor', 'famili', 'sir']",b'Vinaygvk1729',2020-10-02 11:55:02,health
38,"[""hon'bl"", 'health', 'minist', 'sri', 'garu', 'inaugur', 'stem', 'cell', 'lab', 'nim', 'hospit', 'hyderabad']",b'KampellyVinay',2020-10-02 11:51:03,health
